"id","ukip","libdem","cons","lab","bnp","gender1","region"
31778,0,0,0,1,0,0,10
31779,0,0,0,1,0,0,4
31780,0,0,0,1,0,0,9
31781,0,0,0,1,0,1,5
31782,0,0,0,1,0,1,2
31783,0,0,0,1,0,1,8
31784,0,0,0,1,0,0,9
31785,0,0,0,1,0,1,2
31786,0,0,0,1,0,0,2
31787,0,0,0,1,0,1,4
31788,0,0,0,1,0,1,1
31789,0,0,0,1,0,1,1
31790,0,0,0,1,0,0,8
31791,0,0,0,1,0,1,7
31792,0,0,0,1,0,1,2
31793,0,0,0,1,0,1,4
31794,0,0,0,1,0,1,10
31795,0,0,0,1,0,1,8
31796,0,0,0,1,0,1,10
31797,0,0,0,1,0,1,5
31798,0,0,0,1,0,1,10
31799,0,0,0,1,0,1,2
31800,0,0,0,1,0,1,2
31801,0,0,0,1,0,1,9
31802,0,0,0,1,0,0,2
31803,0,0,0,1,0,1,4
31804,0,0,0,1,0,1,2
31805,0,0,0,1,0,0,6
31806,0,0,0,1,0,1,2
31807,0,0,0,1,0,1,1
31808,0,0,0,1,0,1,5
31809,0,0,0,1,0,1,1
31810,0,0,0,1,0,1,4
31811,0,0,0,1,0,0,2
31812,0,0,0,1,0,1,2
31813,0,0,0,1,0,1,2
31814,0,0,0,1,0,1,1
31815,0,0,0,1,0,1,4
31816,0,0,0,1,0,1,2
31817,0,0,0,1,0,1,2
31818,0,0,0,1,0,1,1
31819,0,0,0,1,0,1,0
31820,0,0,0,1,0,1,2
31821,0,0,0,1,0,1,7
31822,0,0,0,1,0,1,2
31823,0,0,0,1,0,1,6
31824,0,0,0,1,0,0,5
31825,0,0,0,1,0,0,2
31826,0,0,0,1,0,1,5
31827,0,0,0,1,0,0,5
31828,0,0,0,1,0,1,1
31829,0,0,0,1,0,1,3
31830,0,0,0,1,0,0,2
31831,0,0,0,1,0,1,4
31832,0,0,0,1,0,1,10
31833,0,0,0,1,0,0,2
31834,0,0,0,1,0,1,4
31835,0,0,0,1,0,1,9
31836,0,0,0,1,0,0,4
31837,0,0,0,1,0,0,4
31838,0,0,0,1,0,1,4
31839,0,0,0,1,0,1,2
31840,0,0,0,1,0,0,9
31841,0,0,0,1,0,1,4
31842,0,0,0,1,0,1,2
31843,0,0,0,1,0,0,10
31844,0,0,0,1,0,1,2
31845,0,0,0,1,0,1,4
31846,0,0,0,1,0,1,3
31847,0,0,0,1,0,1,2
31848,0,0,0,1,0,1,4
31849,0,0,0,1,0,0,2
31850,0,0,0,1,0,1,2
31851,0,0,0,1,0,1,6
31852,0,0,0,1,0,1,9
31853,0,0,0,1,0,1,7
31854,0,0,0,1,0,0,10
31855,0,0,0,1,0,1,10
31856,0,0,0,1,0,1,3
31857,0,0,0,1,0,1,0
31858,0,0,0,1,0,0,6
31859,0,0,0,1,0,0,2
31860,0,0,0,1,0,1,2
31861,0,0,0,1,0,1,6
31862,0,0,0,1,0,0,2
31863,0,0,0,1,0,0,2
31864,0,0,0,1,0,0,2
31865,0,0,0,1,0,1,2
31866,0,0,0,1,0,1,10
31867,0,0,0,1,0,1,4
31868,0,0,0,1,0,0,2
31869,0,0,0,1,0,0,9
31870,0,0,0,1,0,1,6
31871,0,0,0,1,0,1,8
31872,0,0,0,1,0,1,9
31873,0,0,0,1,0,1,4
31874,0,0,0,1,0,0,4
31875,0,0,0,1,0,1,1
31876,0,0,0,1,0,0,4
31877,0,0,0,1,0,1,4
31878,0,0,0,1,0,1,4
31879,0,0,0,1,0,0,4
31880,0,0,0,1,0,0,4
31881,0,0,0,1,0,0,8
31882,0,0,0,1,0,0,2
31883,0,0,0,1,0,1,2
31884,0,0,0,1,0,0,7
31885,0,0,0,1,0,1,4
31886,0,0,0,1,0,1,2
31887,0,0,0,1,0,0,6
31888,0,0,0,1,0,1,2
31889,0,0,0,1,0,1,10
31890,0,0,0,1,0,0,2
31891,0,0,0,1,0,0,1
31892,0,0,0,1,0,0,4
31893,0,0,0,1,0,1,10
31894,0,0,0,1,0,1,1
31895,0,0,0,1,0,0,9
31896,0,0,0,1,0,1,4
31897,0,0,0,1,0,0,6
31898,0,0,0,1,0,1,0
31899,0,0,0,1,0,0,2
31900,0,0,0,1,0,1,1
31901,0,0,0,1,0,1,0
31902,0,0,0,1,0,1,2
31903,0,0,0,1,0,0,2
31904,0,0,0,1,0,1,10
31905,0,0,0,1,0,0,2
31906,0,0,0,1,0,1,4
31907,0,0,0,1,0,0,6
31908,0,0,0,1,0,1,4
31909,0,0,0,1,0,1,1
31910,0,0,0,1,0,1,2
31911,0,0,0,1,0,1,2
31912,0,0,0,1,0,0,1
31913,0,0,0,1,0,1,3
31914,0,0,0,1,0,1,1
31915,0,0,0,1,0,1,1
31916,0,0,0,1,0,1,6
31917,0,0,0,1,0,1,4
31918,0,0,0,1,0,0,4
31919,0,0,0,1,0,1,6
31920,0,0,0,1,0,1,2
31921,0,0,0,1,0,1,2
31922,0,0,0,1,0,1,2
31923,0,0,0,1,0,0,2
31924,0,0,0,1,0,0,5
31925,0,0,0,1,0,1,10
31926,0,0,0,1,0,0,7
31927,0,0,0,1,0,0,3
31928,0,0,0,1,0,1,0
31929,0,0,0,1,0,0,2
31930,0,0,0,1,0,0,4
31931,0,0,0,1,0,0,4
31932,0,0,0,1,0,1,6
31933,0,0,0,1,0,0,0
31934,0,0,0,1,0,1,10
31935,0,0,0,1,0,1,4
31936,0,0,0,1,0,1,1
31937,0,0,0,1,0,0,4
31938,0,0,0,1,0,1,6
31939,0,0,0,1,0,1,2
31940,0,0,0,1,0,1,6
31941,0,0,0,1,0,1,5
31942,0,0,0,1,0,1,4
31943,0,0,0,1,0,1,1
31944,0,0,0,1,0,1,2
31945,0,0,0,1,0,1,7
31946,0,0,0,1,0,1,2
31947,0,0,0,1,0,1,9
31948,0,0,0,1,0,1,1
31949,0,0,0,1,0,1,0
31950,0,0,0,1,0,1,2
31951,0,0,0,1,0,0,4
31952,0,0,0,1,0,1,4
31953,0,0,0,1,0,0,2
31954,0,0,0,1,0,0,4
31955,0,0,0,1,0,1,3
31956,0,0,0,1,0,1,4
31957,0,0,0,1,0,1,2
31958,0,0,0,1,0,1,4
31959,0,0,0,1,0,1,4
31960,0,0,0,1,0,1,7
31961,0,0,0,1,0,0,0
31962,0,0,0,1,0,1,10
31963,0,0,0,1,0,0,2
31964,0,0,0,1,0,1,8
31965,0,0,0,1,0,0,2
31966,0,0,0,1,0,0,0
31967,0,0,0,1,0,0,4
31968,0,0,0,1,0,1,6
31969,0,0,0,1,0,1,4
31970,0,0,0,1,0,1,10
31971,0,0,0,1,0,1,7
31972,0,0,0,1,0,1,8
31973,0,0,0,1,0,1,1
31974,0,0,0,1,0,1,10
31975,0,0,0,1,0,0,7
31976,0,0,0,1,0,0,4
31977,0,0,0,1,0,1,0
31978,0,0,0,1,0,1,1
31979,0,0,0,1,0,1,2
31980,0,0,0,1,0,1,0
31981,0,0,0,1,0,1,10
31982,0,0,0,1,0,1,6
31983,0,0,0,1,0,0,8
31984,0,0,0,1,0,1,10
31985,0,0,0,1,0,0,2
31986,0,0,0,1,0,1,9
31987,0,0,0,1,0,1,8
31988,0,0,0,1,0,0,4
31989,0,0,0,1,0,1,4
31990,0,0,0,1,0,1,1
31991,0,0,0,1,0,1,10
31992,0,0,0,1,0,0,10
31993,0,0,0,1,0,1,4
31994,0,0,0,1,0,1,2
31995,0,0,0,1,0,0,6
31996,0,0,0,1,0,1,1
31997,0,0,0,1,0,0,2
31998,0,0,0,1,0,1,4
31999,0,0,0,1,0,1,9
32000,0,0,0,1,0,1,10
32001,0,0,0,1,0,1,1
32002,0,0,0,1,0,1,1
32003,0,0,0,1,0,1,7
32004,0,0,0,1,0,1,5
32005,0,0,0,1,0,0,1
32006,0,0,0,1,0,1,9
32007,0,0,0,1,0,1,8
32008,0,0,0,1,0,1,1
32009,0,0,0,1,0,1,10
32010,0,0,0,1,0,0,5
32011,0,0,0,1,0,1,1
32012,0,0,0,1,1,1,7
32013,0,0,0,1,0,0,1
32014,0,0,0,1,0,1,4
32015,0,0,0,1,0,1,1
32016,0,0,0,1,0,1,4
32017,0,0,0,1,0,1,5
32018,0,0,0,1,0,0,9
32019,0,0,0,1,0,1,4
32020,0,0,0,1,0,0,8
32021,0,0,0,1,0,1,9
32022,0,0,0,1,0,1,2
32023,0,0,0,1,0,1,6
32024,0,0,0,1,0,1,6
32025,0,0,0,1,0,0,3
32026,0,0,0,1,0,0,5
32027,0,0,0,1,0,1,2
32028,0,0,0,1,0,0,5
32029,0,0,0,1,0,1,1
32030,0,0,0,1,0,0,0
32031,0,0,0,1,0,1,1
32032,0,0,0,1,0,1,9
32033,0,0,0,1,0,0,9
32034,0,0,0,1,0,0,6
32035,0,0,0,1,0,1,4
32036,0,0,0,1,0,0,1
32037,0,0,0,1,0,1,6
32038,0,0,0,1,0,1,10
32039,0,0,0,1,0,0,4
32040,0,0,0,1,0,0,8
32041,0,0,0,1,0,1,5
32042,0,0,0,1,0,1,4
32043,0,0,0,1,0,0,7
32044,0,0,0,1,0,1,1
32045,0,0,0,1,0,0,2
32046,0,0,0,1,0,1,7
32047,0,0,0,1,0,0,1
32048,0,0,0,1,0,1,4
32049,0,0,0,1,0,0,6
32050,0,0,0,1,0,1,9
32051,0,0,0,1,0,1,6
32052,0,0,0,1,0,0,6
32053,0,0,0,1,0,1,1
32054,0,0,0,1,0,0,3
32055,0,0,0,1,0,1,1
32056,0,0,0,1,0,0,2
32057,0,0,0,1,0,1,2
32058,0,0,0,1,0,0,4
32059,0,0,0,1,0,1,2
32060,0,0,0,1,0,0,4
32061,0,0,0,1,0,1,6
32062,0,0,0,1,0,0,2
32063,0,0,0,1,0,0,0
32064,0,0,0,1,0,1,7
32065,0,0,0,1,0,1,2
32066,0,0,0,1,0,1,1
32067,0,0,0,1,0,0,5
32068,0,0,0,1,0,0,9
32069,0,0,0,1,0,0,7
32070,0,0,0,1,0,1,10
32071,0,0,0,1,0,1,2
32072,0,0,0,1,0,0,9
32073,0,0,0,1,0,0,2
32074,0,0,0,1,0,1,8
32075,0,0,0,1,0,1,1
32076,0,0,0,1,0,0,2
32077,0,0,0,1,0,1,4
32078,0,0,0,1,0,0,2
32079,0,0,0,1,0,1,2
32080,0,0,0,1,0,1,4
32081,0,0,0,1,0,1,7
32082,0,0,0,1,0,0,10
32083,0,0,0,1,0,1,2
32084,0,0,0,1,0,0,2
32085,0,0,0,1,0,1,2
32086,0,0,0,1,0,1,2
32087,0,0,0,1,0,1,2
32088,0,0,0,1,0,1,10
32089,0,0,0,1,0,1,2
32090,0,0,0,1,0,0,6
32091,0,0,0,1,0,0,4
32092,0,0,0,1,0,1,9
32093,0,0,0,1,0,0,4
32094,0,0,0,1,0,0,2
32095,0,0,0,1,0,1,2
32096,0,0,0,1,0,1,0
32097,0,0,0,1,0,1,4
32098,0,0,0,1,0,1,5
32099,0,0,0,1,0,1,4
32100,0,0,0,1,0,1,8
32101,0,0,0,1,0,0,4
32102,0,0,0,1,0,0,0
32103,0,0,0,1,0,0,6
32104,0,0,0,1,0,0,2
32105,0,0,0,1,0,0,6
32106,0,0,0,1,0,0,0
32107,0,0,0,1,0,1,4
32108,0,0,0,1,0,1,1
32109,0,0,0,1,0,0,10
32110,0,0,0,1,0,0,9
32111,0,0,0,1,0,0,2
32112,0,0,0,1,0,0,4
32113,0,0,0,1,0,1,10
32114,0,0,0,1,0,1,4
32115,0,0,0,1,0,1,1
32116,0,0,0,1,0,1,8
32117,0,0,0,1,0,1,4
32118,0,0,0,1,0,0,2
32119,0,0,0,1,0,1,5
32120,0,0,0,1,0,1,4
32121,0,0,0,1,0,0,9
32122,0,0,0,1,0,1,5
32123,0,0,0,1,0,1,7
32124,0,0,0,1,0,1,2
32125,0,0,0,1,0,0,2
32126,0,0,0,1,0,1,7
32127,0,0,0,1,0,1,5
32128,0,0,0,1,0,0,2
32129,0,0,0,1,0,1,4
32130,0,0,0,1,0,1,2
32131,0,0,0,1,0,1,2
32132,0,0,0,1,0,0,4
32133,0,0,0,1,0,0,1
32134,0,0,0,1,0,1,6
32135,0,0,0,1,0,1,2
32136,0,0,0,1,0,0,10
32137,0,0,0,1,0,1,3
32138,0,0,0,1,0,1,10
32139,0,0,0,1,0,0,7
32140,0,0,0,1,0,1,4
32141,0,0,0,1,0,1,8
32142,0,0,0,1,0,1,1
32143,0,0,0,1,0,0,10
32144,0,0,0,1,0,1,5
32145,0,0,0,1,0,0,10
32146,0,0,0,1,0,1,7
32147,0,0,0,1,0,1,2
32148,0,0,0,1,0,0,5
32149,0,0,0,1,0,0,0
32150,0,0,0,1,0,1,2
32151,0,0,0,1,0,1,10
32152,0,0,0,1,0,1,8
32153,0,0,0,1,0,1,4
32154,0,0,0,1,0,1,4
32155,0,0,0,1,0,1,7
32156,0,0,0,1,0,0,2
32157,0,0,0,1,0,1,1
32158,0,0,0,1,0,1,4
32159,0,0,0,1,0,1,5
32160,0,0,0,1,0,1,6
32161,0,0,0,1,0,0,4
32162,0,0,0,1,0,1,4
32163,0,0,0,1,0,0,9
32164,0,0,0,1,0,1,10
32165,0,0,0,1,0,0,3
32166,0,0,0,1,0,1,0
32167,0,0,0,1,0,0,4
32168,0,0,0,1,0,1,2
32169,0,0,0,1,0,0,2
32170,0,0,0,1,0,1,5
32171,0,0,0,1,0,0,10
32172,0,0,0,1,0,1,2
32173,0,0,0,1,0,1,5
32174,0,0,0,1,0,0,2
32175,0,0,0,1,0,0,10
32176,0,0,0,1,0,1,9
32177,0,0,0,1,0,1,7
32178,0,0,0,1,0,1,1
32179,0,0,0,1,0,1,3
32180,0,0,0,1,0,0,5
32181,0,0,0,1,0,1,4
32182,0,0,0,1,0,1,2
32183,0,0,0,1,0,1,9
32184,0,0,0,1,0,0,0
32185,0,0,0,1,0,1,3
32186,0,0,0,1,0,1,2
32187,0,0,0,1,0,1,1
32188,0,0,0,1,0,0,9
32189,0,0,0,1,0,1,9
32190,0,0,0,1,0,1,3
32191,0,0,0,1,0,1,6
32192,0,0,0,1,0,0,0
32193,0,0,0,1,0,1,3
32194,0,0,0,1,0,0,1
32195,0,0,0,1,0,1,7
32196,0,0,0,1,0,1,6
32197,0,0,0,1,0,1,2
32198,0,0,0,1,0,1,9
32199,0,0,0,1,0,0,6
32200,0,0,0,1,0,1,4
32201,0,0,0,1,0,1,4
32202,0,0,0,1,0,0,2
32203,0,0,0,1,0,1,9
32204,0,0,0,1,0,0,4
32205,0,0,0,1,0,1,8
32206,0,0,0,1,0,0,7
32207,0,0,0,1,0,1,2
32208,0,0,0,1,0,0,4
32209,0,0,0,1,0,0,7
32210,0,0,0,1,0,1,7
32211,0,0,0,1,0,1,1
32212,0,0,0,1,0,1,0
32213,0,0,0,1,0,0,0
32214,0,0,0,1,0,0,10
32215,0,0,0,1,0,0,9
32216,0,0,0,1,0,1,1
32217,0,0,0,1,0,1,4
32218,0,0,0,1,0,1,0
32219,0,0,0,1,0,1,2
32220,0,0,0,1,0,1,8
32221,0,0,0,1,0,0,7
32222,0,0,0,1,0,1,2
32223,0,0,0,1,0,1,10
32224,0,0,0,1,0,0,5
32225,0,0,0,1,0,1,10
32226,0,0,0,1,0,0,4
32227,0,0,0,1,0,1,2
32228,0,0,0,1,0,1,9
32229,0,0,0,1,0,0,1
32230,0,0,0,1,0,1,2
32231,0,0,0,1,0,1,4
32232,0,0,0,1,0,0,1
32233,0,0,0,1,0,0,10
32234,0,0,0,1,0,1,4
32235,0,0,0,1,0,0,9
32236,0,0,0,1,0,1,4
32237,0,0,0,1,0,1,7
32238,0,0,0,1,0,1,9
32239,0,0,0,1,0,1,5
32240,0,0,0,1,0,1,2
32241,0,0,0,1,0,1,4
32242,0,0,0,1,0,0,6
32243,0,0,0,1,0,1,0
32244,0,0,0,1,0,0,2
32245,0,0,0,1,0,1,4
32246,0,0,0,1,0,0,10
32247,0,0,0,1,0,1,5
32248,0,0,0,1,0,1,3
32249,0,0,0,1,0,0,2
32250,0,0,0,1,0,1,4
32251,0,0,0,1,0,1,1
32252,0,0,0,1,0,1,6
32253,0,0,0,1,0,1,0
32254,0,0,0,1,0,1,9
32255,0,0,0,1,0,1,1
32256,0,0,0,1,0,0,5
32257,0,0,0,1,0,0,10
32258,0,0,0,1,0,1,2
32259,0,0,0,1,0,0,2
32260,0,0,0,1,0,1,2
32261,0,0,0,1,0,1,6
32262,0,0,0,1,0,0,2
32263,0,0,0,1,0,1,2
32264,0,0,0,1,0,1,6
32265,0,0,0,1,0,0,4
32266,0,0,0,1,0,1,0
32267,0,0,0,1,0,1,0
32268,0,0,0,1,0,1,4
32269,0,0,0,1,0,1,2
32270,0,0,0,1,0,1,5
32271,0,0,0,1,0,1,2
32272,0,0,0,1,0,0,3
32273,0,0,0,1,0,0,7
32274,0,0,0,1,0,1,0
32275,0,0,0,1,0,1,5
32276,0,0,0,1,0,1,7
32277,0,0,0,1,0,0,4
32278,0,0,0,1,0,1,4
32279,0,0,0,1,0,1,2
32280,0,0,0,1,0,0,2
32281,0,0,0,1,0,1,9
32282,0,0,0,1,0,1,4
32283,0,0,0,1,0,1,9
32284,0,0,0,1,0,0,5
32285,0,0,0,1,0,1,1
32286,0,0,0,1,0,1,9
32287,0,0,0,1,0,1,10
32288,0,0,0,1,0,1,2
32289,0,0,0,1,0,0,2
32290,0,0,0,1,0,0,2
32291,0,0,0,1,0,1,1
32292,0,0,0,1,0,0,9
32293,0,0,0,1,0,1,4
32294,0,0,0,1,0,1,1
32295,0,0,0,1,0,1,9
32296,0,0,0,1,0,0,1
32297,0,0,0,1,0,0,4
32298,0,0,0,1,0,1,4
32299,0,0,0,1,0,1,2
32300,0,0,0,1,0,1,6
32301,0,0,0,1,0,1,0
32302,0,0,0,1,0,0,3
32303,0,0,0,1,0,1,0
32304,0,0,0,1,0,1,6
32305,0,0,0,1,0,1,2
32306,0,0,0,1,0,0,7
32307,0,0,0,1,0,1,5
32308,0,0,0,1,0,1,5
32309,0,0,0,1,0,1,4
32310,0,0,0,1,0,1,9
32311,0,0,0,1,0,0,5
32312,0,0,0,1,0,0,6
32313,0,0,0,1,0,1,5
32314,0,0,0,1,0,0,9
32315,0,0,0,1,0,1,4
32316,0,0,0,1,0,0,10
32317,0,0,0,1,0,0,4
32318,0,0,0,1,0,1,6
32319,0,0,0,1,0,0,6
32320,0,0,0,1,0,1,10
32321,0,0,0,1,0,1,10
32322,0,0,0,1,0,1,7
32323,0,0,0,1,0,1,2
32324,0,0,0,1,0,1,2
32325,0,0,0,1,0,1,4
32326,0,0,0,1,0,0,2
32327,0,0,0,1,0,0,6
32328,0,0,0,1,0,1,6
32329,0,0,0,1,0,0,6
32330,0,0,0,1,0,1,10
32331,0,0,0,1,0,1,3
32332,0,0,0,1,0,1,2
32333,0,0,0,1,0,1,1
32334,0,0,0,1,0,1,4
32335,0,0,0,1,0,1,4
32336,0,0,0,1,0,0,2
32337,0,0,0,1,0,1,3
32338,0,0,0,1,0,0,5
32339,0,0,0,1,0,1,7
32340,0,0,0,1,0,1,6
32341,0,0,0,1,0,1,2
32342,0,0,0,1,0,1,9
32343,0,0,0,1,0,0,2
32344,0,0,0,1,0,1,5
32345,0,0,0,1,0,1,9
32346,0,0,0,1,0,1,2
32347,0,0,0,1,0,1,10
32348,0,0,0,1,0,1,6
32349,0,0,0,1,0,1,0
32350,0,0,0,1,0,1,10
32351,0,0,0,1,0,1,10
32352,0,0,0,1,0,0,2
32353,0,0,0,1,0,0,1
32354,0,0,0,1,0,0,2
32355,0,0,0,1,0,1,7
32356,0,0,0,1,0,1,2
32357,0,0,0,1,0,0,9
32358,0,0,0,1,0,1,3
32359,0,0,0,1,0,1,10
32360,0,0,0,1,0,1,2
32361,0,0,0,1,0,0,9
32362,0,0,0,1,0,1,3
32363,0,0,0,1,0,1,4
32364,0,0,0,1,0,1,2
32365,0,0,0,1,0,1,2
32366,0,0,0,1,0,1,0
32367,0,0,0,1,0,0,10
32368,0,0,0,1,0,1,5
32369,0,0,0,1,0,1,4
32370,0,0,0,1,0,1,10
32371,0,0,0,1,0,1,2
32372,0,0,0,1,0,0,1
32373,0,0,0,1,0,0,2
32374,0,0,0,1,0,1,2
32375,0,0,0,1,0,0,0
32376,0,0,0,1,0,1,7
32377,0,0,0,1,0,1,2
32378,0,0,0,1,0,1,2
32379,0,0,0,1,0,0,0
32380,0,0,0,1,0,1,0
32381,0,0,0,1,0,1,2
32382,0,0,0,1,0,1,0
32383,0,0,0,1,0,1,0
32384,0,0,0,1,0,1,1
32385,0,0,0,1,0,1,2
32386,0,0,0,1,0,0,8
32387,0,0,0,1,0,1,2
32388,0,0,0,1,0,0,8
32389,0,0,0,1,0,0,2
32390,0,0,0,1,0,1,6
32391,0,0,0,1,0,0,10
32392,0,0,0,1,0,0,10
32393,0,0,0,1,0,1,9
32394,0,0,0,1,0,1,10
32395,0,0,0,1,0,1,4
32396,0,0,0,1,0,0,2
32397,0,0,0,1,0,1,9
32398,0,0,0,1,0,0,4
32399,0,0,0,1,0,1,3
32400,0,0,0,1,0,1,4
32401,0,0,0,1,0,1,4
32402,0,0,0,1,0,1,0
32403,0,0,0,1,0,0,2
32404,0,0,0,1,0,0,4
32405,0,0,0,1,0,0,9
32406,0,0,0,1,0,1,2
32407,0,0,0,1,0,0,5
32408,0,0,0,1,0,0,0
32409,0,0,0,1,0,1,4
32410,0,0,0,1,0,1,6
32411,0,0,0,1,0,1,10
32412,0,0,0,1,0,1,6
32413,0,0,0,1,0,0,4
32414,0,0,0,1,0,1,7
32415,0,0,0,1,0,1,10
32416,0,0,0,1,0,0,2
32417,0,0,0,1,0,0,5
32418,0,0,0,1,0,1,5
32419,0,0,0,1,0,0,2
32420,0,0,0,1,0,1,2
32421,0,0,0,1,0,1,0
32422,0,0,0,1,0,1,3
32423,0,0,0,1,0,1,7
32424,0,0,0,1,0,0,4
32425,0,0,0,1,0,1,6
32426,0,0,0,1,0,1,10
32427,0,0,0,1,0,0,2
32428,0,0,0,1,0,1,2
32429,0,0,0,1,0,0,4
32430,0,0,0,1,0,1,4
32431,0,0,0,1,0,1,2
32432,0,0,0,1,0,1,9
32433,0,0,0,1,0,1,2
32434,0,0,0,1,0,1,6
32435,0,0,0,1,0,1,6
32436,0,0,0,1,0,1,4
32437,0,0,0,1,0,1,2
32438,0,0,0,1,0,1,7
32439,0,0,0,1,0,1,1
32440,0,0,0,1,0,1,2
32441,0,0,0,1,0,1,7
32442,0,0,0,1,0,0,6
32443,0,0,0,1,0,0,1
32444,0,0,0,1,0,0,9
32445,0,0,0,1,0,1,9
32446,0,0,0,1,0,1,6
32447,0,0,0,1,0,1,4
32448,0,0,0,1,0,1,2
32449,0,0,0,1,0,1,10
32450,0,0,0,1,0,1,4
32451,0,0,0,1,0,0,9
32452,0,0,0,1,0,1,5
32453,0,0,0,1,0,0,9
32454,0,0,0,1,0,1,6
32455,0,0,0,1,0,0,4
32456,0,0,0,1,0,0,5
32457,0,0,0,1,0,0,0
32458,0,0,0,1,0,1,2
32459,0,0,0,1,0,0,2
32460,0,0,0,1,0,0,9
32461,0,0,0,1,0,1,4
32462,0,0,0,1,0,1,7
32463,0,0,0,1,0,1,6
32464,0,0,0,1,0,1,4
32465,0,0,0,1,0,1,4
32466,0,0,0,1,0,1,2
32467,0,0,0,1,0,1,9
32468,0,0,0,1,0,1,2
32469,0,0,0,1,0,1,9
32470,0,0,0,1,0,1,4
32471,0,0,0,1,0,1,5
32472,0,0,0,1,0,0,1
32473,0,0,0,1,0,1,2
32474,0,0,0,1,0,1,2
32475,0,0,0,1,0,1,2
32476,0,0,0,1,0,1,5
32477,0,0,0,1,0,0,5
32478,0,0,0,1,0,1,5
32479,0,0,0,1,0,0,7
32480,0,0,0,1,0,1,10
32481,0,0,0,1,0,1,2
32482,0,0,0,1,0,1,2
32483,0,0,0,1,0,1,2
32484,0,0,0,1,0,0,2
32485,0,0,0,1,0,1,1
32486,0,0,0,1,0,1,0
32487,0,0,0,1,0,0,7
32488,0,0,0,1,0,1,4
32489,0,0,0,1,0,1,2
32490,0,0,0,1,0,0,4
32491,0,0,0,1,0,0,10
32492,0,0,0,1,0,1,4
32493,0,0,0,1,0,1,6
32494,0,0,0,1,0,1,3
32495,0,0,0,1,0,1,4
32496,0,0,0,1,0,1,0
32497,0,0,0,1,0,1,10
32498,0,0,0,1,0,1,10
32499,0,0,0,1,0,1,3
32500,0,0,0,1,0,0,5
32501,0,0,0,1,0,1,8
32502,0,0,0,1,0,1,7
32503,0,0,0,1,0,1,6
32504,0,0,0,1,0,1,10
32505,0,0,0,1,0,0,6
32506,0,0,0,1,0,1,4
32507,0,0,0,1,0,0,2
32508,0,0,0,1,0,0,2
32509,0,0,0,1,0,0,2
32510,0,0,0,1,0,0,6
32511,0,0,0,1,0,1,4
32512,0,0,0,1,0,1,2
32513,0,0,0,1,0,1,6
32514,0,0,0,1,0,1,1
32515,0,0,0,1,0,0,10
32516,0,0,0,1,0,1,6
32517,0,0,0,1,0,1,2
32518,0,0,0,1,0,1,4
32519,0,0,0,1,0,1,4
32520,0,0,0,1,0,0,7
32521,0,0,0,1,0,1,2
32522,0,0,0,1,0,0,10
32523,0,0,0,1,0,0,7
32524,0,0,0,1,0,1,6
32525,0,0,0,1,0,0,10
32526,0,0,0,1,0,1,5
32527,0,0,0,1,0,1,2
32528,0,0,0,1,0,1,2
32529,0,0,0,1,0,1,9
32530,0,0,0,1,0,1,2
32531,0,0,0,1,0,1,1
32532,0,0,0,1,0,0,1
32533,0,0,0,1,0,1,9
32534,0,0,0,1,0,1,8
32535,0,0,0,1,0,1,4
32536,0,0,0,1,0,1,3
32537,0,0,0,1,0,1,8
32538,0,0,0,1,0,1,1
32539,0,0,0,1,0,1,0
32540,0,0,0,1,0,1,8
32541,0,0,0,1,0,0,9
32542,0,0,0,1,0,1,2
32543,0,0,0,1,0,0,2
32544,0,0,0,1,0,1,0
32545,0,0,0,1,0,0,4
32546,0,0,0,1,0,1,4
32547,0,0,0,1,0,0,2
32548,0,0,0,1,0,1,10
32549,0,0,0,1,0,0,2
32550,0,0,0,1,0,1,3
32551,0,0,0,1,0,1,2
32552,0,0,0,1,0,0,2
32553,0,0,0,1,0,1,2
32554,0,0,0,1,0,1,7
32555,0,0,0,1,0,1,10
32556,0,0,0,1,0,1,2
32557,0,0,0,1,0,0,2
32558,0,0,0,1,0,1,8
32559,0,0,0,1,0,1,5
32560,0,0,0,1,0,1,2
32561,0,0,0,1,0,0,2
32562,0,0,0,1,0,0,2
32563,0,0,0,1,0,1,10
32564,0,0,0,1,0,0,5
32565,0,0,0,1,0,0,6
32566,0,0,0,1,0,0,2
32567,0,0,0,1,0,1,3
32568,0,0,0,1,0,0,3
32569,0,0,0,1,0,0,1
32570,0,0,0,1,0,0,5
32571,0,0,0,1,0,1,2
32572,0,0,0,1,0,0,2
32573,0,0,0,1,0,1,4
32574,0,0,0,1,0,1,4
32575,0,0,0,1,0,0,2
32576,0,0,0,1,0,0,2
32577,0,0,0,1,0,1,8
32578,0,0,0,1,0,0,3
32579,0,0,0,1,0,1,1
32580,0,0,0,1,0,1,2
32581,0,0,0,1,0,1,9
32582,0,0,0,1,0,1,10
32583,0,0,0,1,0,1,6
32584,0,0,0,1,0,0,1
32585,0,0,0,1,0,1,4
32586,0,0,0,1,0,1,2
32587,0,0,0,1,0,1,2
32588,0,0,0,1,0,1,8
32589,0,0,0,1,0,1,2
32590,0,0,0,1,0,0,2
32591,0,0,0,1,0,1,2
32592,0,0,0,1,0,1,2
32593,0,0,0,1,0,1,6
32594,0,0,0,1,0,1,4
32595,0,0,0,1,0,1,8
32596,0,0,0,1,0,1,4
32597,0,0,0,1,0,0,1
32598,0,0,0,1,0,1,4
